customer_id,created,country,signup_channel
cus_001485,2025-08-29,US,organic
cus_001486,2025-08-08,US,referral
cus_001487,2025-08-05,AU,content
cus_001488,2025-08-27,CA,content
cus_001489,2025-08-12,US,referral
cus_001490,2025-08-24,GB,content
cus_001491,2025-08-12,US,paid_search
cus_001492,2025-08-22,US,content
cus_001493,2025-08-03,AU,content
cus_001494,2025-08-14,US,referral
cus_001495,2025-08-28,IN,partner
cus_001496,2025-08-29,FR,content
cus_001497,2025-08-24,GB,partner
cus_001498,2025-08-16,FR,partner
cus_001499,2025-08-19,CA,content
cus_001500,2025-08-03,FR,paid_search
cus_001501,2025-08-28,IN,partner
cus_001502,2025-08-25,US,paid_search
cus_001503,2025-08-01,US,content
cus_001504,2025-08-10,DE,paid_search
cus_001505,2025-08-15,US,organic
cus_001506,2025-08-16,US,partner
cus_001507,2025-08-31,DE,partner
cus_001508,2025-08-01,GB,paid_search
cus_001509,2025-08-15,IN,referral
cus_001510,2025-08-26,GB,partner
cus_001511,2025-08-28,FR,partner
cus_001512,2025-08-03,DE,referral
cus_001513,2025-08-14,GB,content
cus_001514,2025-08-23,FR,referral
cus_001515,2025-08-05,AU,content
cus_001516,2025-08-29,DE,referral
cus_001517,2025-08-13,US,partner
cus_001518,2025-08-16,US,referral
cus_001519,2025-08-14,IN,partner
cus_001520,2025-08-24,AU,organic
cus_001521,2025-08-24,CA,content
cus_001522,2025-08-13,IN,paid_search
cus_001523,2025-08-06,AU,partner
cus_001524,2025-08-19,FR,paid_search
cus_001525,2025-08-04,US,content
cus_001526,2025-08-15,US,referral
cus_001527,2025-08-24,DE,referral
cus_001528,2025-08-26,US,paid_search
cus_001529,2025-08-19,IN,content
cus_001530,2025-08-17,IN,content
cus_001531,2025-08-21,AU,content
cus_001532,2025-08-25,US,content
cus_001533,2025-08-24,US,organic
cus_001534,2025-08-02,AU,paid_search
cus_001535,2025-08-22,US,partner
cus_001536,2025-08-16,US,paid_search
cus_001537,2025-08-31,GB,referral
cus_001538,2025-08-25,US,partner
cus_001539,2025-08-13,US,content
cus_001540,2025-08-25,AU,partner
cus_001541,2025-08-06,US,organic
cus_001542,2025-08-22,FR,organic
cus_001543,2025-08-14,CA,content
cus_001544,2025-08-31,CA,content
cus_001545,2025-08-12,US,paid_search
cus_001546,2025-08-02,DE,organic
cus_001547,2025-08-29,CA,organic
cus_001548,2025-08-04,DE,organic
cus_001549,2025-08-10,US,organic
cus_001550,2025-08-18,GB,paid_search
cus_001551,2025-08-10,US,referral
cus_001552,2025-08-24,US,referral
cus_001553,2025-08-03,IN,partner
cus_001554,2025-08-06,US,content
cus_001555,2025-08-13,US,organic
cus_001556,2025-08-23,GB,partner
cus_001557,2025-08-26,CA,organic
cus_001558,2025-08-25,IN,content
cus_001559,2025-08-29,GB,partner
cus_001560,2025-08-12,IN,paid_search
cus_001561,2025-08-13,FR,content
cus_001562,2025-08-12,US,partner
cus_001563,2025-08-27,GB,paid_search
cus_001564,2025-08-18,FR,organic
cus_001565,2025-08-09,FR,partner
cus_001566,2025-08-05,CA,referral
cus_001567,2025-08-22,US,referral
cus_001568,2025-08-10,IN,paid_search
cus_001569,2025-08-29,US,referral
cus_001570,2025-08-11,CA,paid_search
cus_001571,2025-08-14,GB,organic
cus_001572,2025-08-03,DE,partner
cus_001573,2025-08-25,US,referral
cus_001574,2025-08-26,FR,partner
cus_001575,2025-08-11,AU,referral
cus_001576,2025-08-03,GB,organic
cus_001577,2025-08-06,US,content
cus_001578,2025-08-02,GB,paid_search
cus_001579,2025-08-19,US,paid_search
cus_001580,2025-08-10,AU,organic
cus_001581,2025-08-26,US,partner
cus_001582,2025-08-01,US,partner
cus_001583,2025-08-06,AU,paid_search
cus_001584,2025-08-21,DE,organic
cus_001585,2025-08-08,US,content
cus_001586,2025-08-06,US,content
cus_001587,2025-08-10,CA,content
cus_001588,2025-08-18,AU,partner
cus_001589,2025-08-04,US,content
cus_001590,2025-08-14,GB,paid_search
cus_001591,2025-08-16,IN,referral
cus_001592,2025-08-15,US,partner
cus_001593,2025-08-06,IN,organic
cus_001594,2025-08-03,CA,referral
cus_001595,2025-08-14,GB,organic
cus_001596,2025-08-03,US,organic
cus_001597,2025-08-02,FR,content
cus_001598,2025-08-01,AU,referral
cus_001599,2025-08-19,GB,paid_search
cus_001600,2025-08-09,US,partner
cus_001601,2025-08-22,FR,referral
cus_001602,2025-08-16,GB,partner
cus_001603,2025-08-02,US,content
cus_001604,2025-08-16,CA,paid_search
cus_001605,2025-08-02,CA,organic
cus_001606,2025-08-17,DE,partner
cus_001607,2025-08-22,FR,paid_search
cus_001608,2025-08-24,IN,paid_search
cus_001609,2025-08-12,US,content
cus_001610,2025-08-18,AU,organic
cus_001611,2025-08-18,US,organic
cus_001612,2025-08-30,US,organic
cus_001613,2025-08-11,DE,partner
cus_001614,2025-08-31,US,partner
cus_001615,2025-08-24,US,organic
cus_001616,2025-08-21,CA,paid_search
cus_001617,2025-08-10,IN,partner
cus_001618,2025-08-03,AU,referral
cus_001619,2025-08-27,CA,content
cus_001620,2025-08-18,IN,partner
cus_001621,2025-08-16,AU,partner
cus_001622,2025-08-31,DE,organic
cus_001623,2025-08-02,US,content
cus_001624,2025-08-22,DE,paid_search
cus_001625,2025-08-03,US,content
cus_001626,2025-08-31,CA,organic
cus_001627,2025-08-12,IN,paid_search
cus_001628,2025-08-18,US,partner
cus_001629,2025-08-12,CA,paid_search
cus_001630,2025-08-03,AU,organic
cus_001631,2025-08-09,IN,content
cus_001632,2025-08-07,US,organic
cus_001633,2025-08-30,US,partner
cus_001634,2025-08-29,US,organic
cus_001635,2025-08-11,US,organic
cus_001636,2025-08-27,IN,organic
cus_001637,2025-08-02,CA,organic
cus_001638,2025-09-17,DE,paid_search
cus_001639,2025-09-13,AU,paid_search
cus_001640,2025-09-06,FR,content
cus_001641,2025-09-01,CA,partner
cus_001642,2025-09-29,FR,partner
cus_001643,2025-09-05,CA,partner
cus_001644,2025-09-13,AU,referral
cus_001645,2025-09-27,GB,organic
cus_001646,2025-09-05,US,partner
cus_001647,2025-09-03,CA,paid_search
cus_001648,2025-09-29,US,referral
cus_001649,2025-09-24,DE,referral
cus_001650,2025-09-12,DE,referral
cus_001651,2025-09-29,GB,paid_search
cus_001652,2025-09-04,US,content
cus_001653,2025-09-08,DE,paid_search
cus_001654,2025-09-24,DE,content
cus_001655,2025-09-11,IN,organic
cus_001656,2025-09-16,AU,organic
cus_001657,2025-09-18,DE,organic
cus_001658,2025-09-20,CA,paid_search
cus_001659,2025-09-30,CA,partner
cus_001660,2025-09-09,DE,paid_search
cus_001661,2025-09-04,US,paid_search
cus_001662,2025-09-29,GB,paid_search
cus_001663,2025-09-14,US,paid_search
cus_001664,2025-09-19,DE,referral
cus_001665,2025-09-26,CA,content
cus_001666,2025-09-22,CA,partner
cus_001667,2025-09-05,IN,organic
cus_001668,2025-09-17,CA,paid_search
cus_001669,2025-09-22,GB,partner
cus_001670,2025-09-05,IN,organic
cus_001671,2025-09-09,IN,referral
cus_001672,2025-09-15,CA,partner
cus_001673,2025-09-16,GB,content
cus_001674,2025-09-19,FR,organic
cus_001675,2025-09-08,GB,referral
cus_001676,2025-09-27,US,organic
cus_001677,2025-09-22,AU,partner
cus_001678,2025-09-06,IN,organic
cus_001679,2025-09-29,GB,partner
cus_001680,2025-09-16,FR,partner
cus_001681,2025-09-10,AU,paid_search
cus_001682,2025-09-01,US,referral
cus_001683,2025-09-08,AU,referral
cus_001684,2025-09-29,AU,organic
cus_001685,2025-09-17,AU,paid_search
cus_001686,2025-09-02,FR,referral
cus_001687,2025-09-15,GB,organic
cus_001688,2025-09-11,US,paid_search
cus_001689,2025-09-25,AU,referral
cus_001690,2025-09-06,IN,paid_search
cus_001691,2025-09-03,CA,partner
cus_001692,2025-09-16,IN,referral
cus_001693,2025-09-10,US,paid_search
cus_001694,2025-09-22,US,organic
cus_001695,2025-09-16,US,content
cus_001696,2025-09-01,AU,partner
cus_001697,2025-09-03,IN,paid_search
cus_001698,2025-09-19,US,paid_search
cus_001699,2025-09-17,US,organic
cus_001700,2025-09-18,US,referral
cus_001701,2025-09-21,US,referral
cus_001702,2025-09-15,US,partner
cus_001703,2025-09-01,DE,paid_search
cus_001704,2025-09-30,FR,organic
cus_001705,2025-09-05,FR,content
cus_001706,2025-09-15,IN,partner
cus_001707,2025-09-13,DE,partner
cus_001708,2025-09-23,US,paid_search
cus_001709,2025-09-01,GB,content
cus_001710,2025-09-13,US,organic
cus_001711,2025-09-08,US,partner
cus_001712,2025-09-27,US,organic
cus_001713,2025-09-02,AU,partner
cus_001714,2025-09-18,IN,partner
cus_001715,2025-09-19,IN,referral
cus_001716,2025-09-06,GB,organic
cus_001717,2025-09-24,US,referral
cus_001718,2025-09-01,AU,referral
cus_001719,2025-09-11,US,content
cus_001720,2025-09-10,AU,referral
cus_001721,2025-09-19,CA,referral
cus_001722,2025-09-27,FR,organic
cus_001723,2025-09-09,IN,referral
cus_001724,2025-09-16,CA,paid_search
cus_001725,2025-09-27,CA,content
cus_001726,2025-09-06,CA,partner
cus_001727,2025-09-02,US,content
cus_001728,2025-09-07,DE,partner
cus_001729,2025-09-02,US,referral
cus_001730,2025-09-03,US,organic
cus_001731,2025-09-04,US,referral
cus_001732,2025-09-28,CA,organic
cus_001733,2025-09-03,FR,organic
cus_001734,2025-09-03,IN,partner
cus_001735,2025-09-26,DE,referral
cus_001736,2025-09-09,IN,partner
cus_001737,2025-09-06,US,partner
cus_001738,2025-09-10,US,content
cus_001739,2025-09-23,GB,organic
cus_001740,2025-09-22,US,content
cus_001741,2025-09-08,GB,referral
cus_001742,2025-09-28,DE,content
cus_001743,2025-09-29,US,paid_search
cus_001744,2025-09-30,US,paid_search
cus_001745,2025-09-28,AU,content
cus_001746,2025-09-05,CA,partner
cus_001747,2025-09-21,GB,content
cus_001748,2025-09-16,DE,content
cus_001749,2025-09-08,IN,paid_search
cus_001750,2025-09-15,DE,organic
cus_001751,2025-09-26,US,paid_search
cus_001752,2025-09-30,US,referral
cus_001753,2025-09-19,US,partner
cus_001754,2025-09-11,IN,organic
cus_001755,2025-09-10,FR,content
cus_001756,2025-09-13,IN,paid_search
cus_001757,2025-09-16,IN,organic
cus_001758,2025-09-25,FR,partner
cus_001759,2025-09-10,AU,partner
cus_001760,2025-09-01,CA,paid_search
cus_001761,2025-09-20,IN,content
cus_001762,2025-09-18,US,paid_search
cus_001763,2025-09-26,DE,partner
cus_001764,2025-09-29,IN,paid_search
cus_001765,2025-09-11,US,partner
cus_001766,2025-09-19,GB,organic
cus_001767,2025-09-22,IN,referral
cus_001768,2025-09-25,GB,organic
cus_001769,2025-09-29,DE,referral
cus_001770,2025-09-06,US,organic
cus_001771,2025-09-24,DE,paid_search
cus_001772,2025-09-17,IN,organic
cus_001773,2025-09-23,DE,content
cus_001774,2025-09-27,US,referral
cus_001775,2025-09-03,GB,content
cus_001776,2025-09-01,FR,referral
cus_001777,2025-09-14,GB,paid_search
cus_001778,2025-09-10,IN,organic
cus_001779,2025-09-02,AU,paid_search
cus_001780,2025-09-24,DE,organic
cus_001781,2025-09-13,CA,content
cus_001782,2025-09-23,US,paid_search
cus_001783,2025-09-21,FR,content
cus_001784,2025-09-22,US,organic
cus_001785,2025-09-11,GB,referral
cus_001786,2025-09-04,US,referral
cus_001787,2025-09-05,FR,partner
cus_001788,2025-09-24,AU,referral
cus_001789,2025-09-29,GB,paid_search
cus_001790,2025-09-28,IN,organic
cus_001791,2025-09-11,US,content
cus_001792,2025-09-15,US,partner
cus_001793,2025-09-15,AU,organic
cus_001794,2025-09-17,FR,organic
cus_001795,2025-09-12,DE,referral
cus_001796,2025-09-20,FR,content
cus_001797,2025-09-03,US,organic
cus_001798,2025-09-05,GB,partner
cus_001799,2025-09-19,US,organic
cus_001800,2025-09-11,GB,content
cus_001801,2025-09-03,FR,referral
cus_001802,2025-09-25,AU,partner
cus_001803,2025-09-30,AU,partner
cus_001804,2025-09-26,US,referral
cus_001805,2025-09-07,GB,referral
cus_001806,2025-09-10,US,paid_search
cus_001807,2025-09-28,FR,paid_search
cus_001808,2025-09-15,CA,referral
cus_001809,2025-09-03,GB,content
cus_001810,2025-09-29,IN,content
cus_001811,2025-09-21,FR,partner
cus_001812,2025-09-23,US,content
cus_001813,2025-09-26,US,paid_search
cus_001814,2025-09-27,AU,organic
cus_001815,2025-09-19,US,partner
cus_001816,2025-09-11,US,referral
cus_001817,2025-09-17,DE,paid_search
cus_001818,2025-09-27,GB,organic
cus_001819,2025-09-03,FR,content
cus_001820,2025-09-25,CA,referral
cus_001821,2025-09-07,FR,organic
cus_001822,2025-09-13,GB,organic
cus_001823,2025-09-11,AU,organic
cus_001824,2025-09-18,GB,partner
cus_001825,2025-09-09,US,organic
cus_001826,2025-09-08,CA,referral
cus_001827,2025-09-27,DE,referral
cus_001828,2025-09-15,US,referral
cus_001829,2025-09-21,US,paid_search
cus_001830,2025-09-09,US,organic
cus_001831,2025-09-04,AU,referral
cus_001832,2025-09-20,US,paid_search
cus_001833,2025-09-23,FR,content
cus_001834,2025-09-21,IN,referral
cus_001835,2025-09-06,AU,content
cus_001836,2025-09-13,FR,organic
cus_001837,2025-09-02,GB,content
cus_001838,2025-09-13,AU,organic
cus_001839,2025-09-29,US,paid_search
cus_001840,2025-09-18,AU,partner
cus_001841,2025-09-25,IN,organic
cus_001842,2025-09-01,FR,paid_search
cus_001843,2025-09-04,GB,content
cus_001844,2025-09-27,FR,referral
cus_001845,2025-09-23,US,referral
cus_001846,2025-09-22,IN,content
cus_001847,2025-09-24,FR,organic
cus_001848,2025-09-15,GB,content
cus_001849,2025-09-27,GB,partner
cus_001850,2025-09-14,US,partner
cus_001851,2025-09-24,DE,organic
cus_001852,2025-09-21,US,content
cus_001853,2025-09-06,FR,partner
cus_001854,2025-09-09,US,content
cus_001855,2025-09-05,CA,referral
cus_001856,2025-09-12,US,paid_search
cus_001857,2025-09-19,AU,partner
cus_001858,2025-09-21,CA,content
cus_001859,2025-09-26,IN,content
cus_001860,2025-09-10,DE,partner
cus_001861,2025-09-07,FR,partner
cus_001862,2025-09-04,US,content
cus_001863,2025-09-16,CA,content
cus_001864,2025-09-11,DE,paid_search
cus_001865,2025-09-27,IN,paid_search
cus_001866,2025-09-11,US,referral
cus_001867,2025-09-12,US,partner
cus_001868,2025-09-17,US,content
cus_001869,2025-09-14,AU,referral
cus_001870,2025-09-09,IN,content
cus_001871,2025-09-14,US,partner
cus_001872,2025-09-11,AU,referral
cus_001873,2025-09-04,FR,partner
cus_001874,2025-09-24,FR,organic
cus_001875,2025-09-01,US,content
cus_001876,2025-09-01,FR,referral
cus_001877,2025-09-16,CA,content
cus_001878,2025-09-18,US,organic
cus_001879,2025-10-28,DE,organic
cus_001880,2025-10-09,AU,paid_search
cus_001881,2025-10-15,DE,paid_search
cus_001882,2025-10-28,US,partner
cus_001883,2025-10-15,US,partner
cus_001884,2025-10-20,CA,referral
cus_001885,2025-10-30,IN,content
cus_001886,2025-10-27,DE,content
cus_001887,2025-10-31,IN,referral
cus_001888,2025-10-31,FR,paid_search
cus_001889,2025-10-08,CA,content
cus_001890,2025-10-11,DE,partner
cus_001891,2025-10-10,FR,organic
cus_001892,2025-10-08,GB,referral
cus_001893,2025-10-24,US,referral
cus_001894,2025-10-18,DE,content
cus_001895,2025-10-28,FR,paid_search
cus_001896,2025-10-21,DE,referral
cus_001897,2025-10-22,US,content
cus_001898,2025-10-25,IN,paid_search
cus_001899,2025-10-22,US,partner
cus_001900,2025-10-12,US,referral
cus_001901,2025-10-27,US,referral
cus_001902,2025-10-08,FR,referral
cus_001903,2025-10-07,AU,partner
cus_001904,2025-10-15,GB,partner
cus_001905,2025-10-17,AU,paid_search
cus_001906,2025-10-17,IN,partner
cus_001907,2025-10-18,CA,paid_search
cus_001908,2025-10-18,DE,paid_search
cus_001909,2025-10-03,IN,referral
cus_001910,2025-10-27,CA,paid_search
cus_001911,2025-10-27,GB,organic
cus_001912,2025-10-09,GB,partner
cus_001913,2025-10-23,US,paid_search
cus_001914,2025-10-12,CA,paid_search
cus_001915,2025-10-27,AU,partner
cus_001916,2025-10-04,CA,paid_search
cus_001917,2025-10-12,DE,partner
cus_001918,2025-10-15,FR,paid_search
cus_001919,2025-10-31,FR,content
cus_001920,2025-10-23,DE,content
cus_001921,2025-10-18,DE,partner
cus_001922,2025-10-03,IN,organic
cus_001923,2025-10-15,CA,referral
cus_001924,2025-10-10,GB,partner
cus_001925,2025-10-26,US,paid_search
cus_001926,2025-10-25,AU,organic
cus_001927,2025-10-05,IN,organic
cus_001928,2025-10-30,CA,content
cus_001929,2025-10-21,AU,partner
cus_001930,2025-10-17,AU,partner
cus_001931,2025-10-13,GB,paid_search
cus_001932,2025-10-26,DE,partner
cus_001933,2025-10-31,US,referral
cus_001934,2025-10-15,FR,referral
cus_001935,2025-10-23,DE,referral
cus_001936,2025-10-28,DE,paid_search
cus_001937,2025-10-24,AU,referral
cus_001938,2025-10-13,CA,content
cus_001939,2025-10-25,US,organic
cus_001940,2025-10-08,IN,paid_search
cus_001941,2025-10-19,IN,organic
cus_001942,2025-10-17,US,paid_search
cus_001943,2025-10-09,GB,content
cus_001944,2025-10-19,CA,partner
cus_001945,2025-10-15,US,organic
cus_001946,2025-10-12,FR,partner
cus_001947,2025-10-31,CA,content
cus_001948,2025-10-03,US,content
cus_001949,2025-10-09,DE,paid_search
cus_001950,2025-10-17,US,paid_search
cus_001951,2025-10-09,CA,partner
cus_001952,2025-10-25,IN,referral
cus_001953,2025-10-23,US,paid_search
cus_001954,2025-10-22,IN,paid_search
cus_001955,2025-10-25,FR,content
cus_001956,2025-10-28,IN,paid_search
cus_001957,2025-10-05,FR,paid_search
cus_001958,2025-10-19,DE,partner
cus_001959,2025-10-30,US,paid_search
cus_001960,2025-10-31,IN,organic
cus_001961,2025-10-11,IN,referral
cus_001962,2025-10-21,US,organic
cus_001963,2025-10-13,US,partner
cus_001964,2025-10-25,US,content
cus_001965,2025-10-31,DE,organic
cus_001966,2025-10-01,CA,paid_search
cus_001967,2025-10-09,GB,partner
cus_001968,2025-10-26,FR,referral
cus_001969,2025-10-16,DE,referral
cus_001970,2025-10-30,FR,referral
cus_001971,2025-10-30,AU,referral
cus_001972,2025-10-13,DE,partner
cus_001973,2025-10-07,AU,organic
cus_001974,2025-10-30,DE,referral
cus_001975,2025-10-16,GB,content
cus_001976,2025-10-25,AU,content
cus_001977,2025-10-07,US,referral
cus_001978,2025-10-22,US,content
cus_001979,2025-10-19,GB,content
cus_001980,2025-10-21,CA,partner
cus_001981,2025-10-19,FR,content
cus_001982,2025-10-23,FR,partner
cus_001983,2025-10-01,IN,partner
cus_001984,2025-10-17,GB,paid_search
cus_001985,2025-10-09,GB,organic
cus_001986,2025-10-11,US,referral
cus_001987,2025-10-01,US,organic
cus_001988,2025-10-05,CA,content
cus_001989,2025-10-09,IN,organic
cus_001990,2025-10-21,US,content
cus_001991,2025-10-26,CA,referral
cus_001992,2025-10-11,IN,referral
cus_001993,2025-10-28,DE,paid_search
cus_001994,2025-10-31,US,referral
cus_001995,2025-10-01,US,referral
cus_001996,2025-10-31,IN,partner
cus_001997,2025-10-02,US,paid_search
cus_001998,2025-10-02,IN,partner
cus_001999,2025-10-04,US,organic
cus_002000,2025-10-25,US,referral
cus_002001,2025-10-09,GB,organic
cus_002002,2025-10-25,FR,organic
cus_002003,2025-10-12,IN,content
cus_002004,2025-10-23,CA,content
cus_002005,2025-10-03,US,content
cus_002006,2025-10-01,US,organic
cus_002007,2025-10-25,FR,referral
cus_002008,2025-10-17,US,paid_search
cus_002009,2025-10-16,IN,partner
cus_002010,2025-10-14,US,organic
cus_002011,2025-10-14,US,content
cus_002012,2025-10-23,US,organic
cus_002013,2025-10-14,GB,partner
cus_002014,2025-10-24,FR,organic
cus_002015,2025-10-10,GB,partner
cus_002016,2025-10-28,CA,organic
cus_002017,2025-10-23,CA,organic
cus_002018,2025-10-30,AU,content
cus_002019,2025-10-06,US,organic
cus_002020,2025-10-25,US,content
cus_002021,2025-10-29,US,partner
cus_002022,2025-10-25,CA,paid_search
cus_002023,2025-10-25,CA,referral
cus_002024,2025-10-14,FR,organic
cus_002025,2025-10-15,CA,referral
cus_002026,2025-10-05,DE,referral
cus_002027,2025-10-28,US,partner
cus_002028,2025-10-12,CA,paid_search
cus_002029,2025-10-17,FR,content
cus_002030,2025-10-05,US,content
cus_002031,2025-10-29,US,partner
cus_002032,2025-10-26,US,partner
cus_002033,2025-10-07,AU,referral
cus_002034,2025-10-19,GB,content
cus_002035,2025-10-29,IN,content
cus_002036,2025-10-18,US,paid_search
cus_002037,2025-10-24,CA,paid_search
cus_002038,2025-10-14,US,content
cus_002039,2025-10-11,FR,partner
cus_002040,2025-10-10,US,organic
cus_002041,2025-10-22,GB,paid_search
cus_002042,2025-10-19,US,partner
cus_002043,2025-10-11,GB,content
cus_002044,2025-10-16,CA,referral
cus_002045,2025-10-06,US,referral
cus_002046,2025-10-11,GB,organic
cus_002047,2025-10-08,US,paid_search
cus_002048,2025-10-03,CA,content
cus_002049,2025-10-04,CA,organic
cus_002050,2025-10-19,AU,paid_search
cus_002051,2025-10-20,US,content
cus_002052,2025-10-20,FR,partner
cus_002053,2025-10-09,US,referral
cus_002054,2025-10-05,AU,organic
cus_002055,2025-10-27,US,referral
cus_002056,2025-10-11,IN,paid_search
cus_002057,2025-10-25,AU,paid_search
cus_002058,2025-10-04,FR,partner
cus_002059,2025-10-01,FR,paid_search
cus_002060,2025-10-10,DE,content
cus_002061,2025-10-30,US,partner
cus_002062,2025-10-10,US,partner
cus_002063,2025-10-04,US,content
cus_002064,2025-10-14,AU,referral
cus_002065,2025-10-27,IN,content
cus_002066,2025-10-06,AU,paid_search
cus_002067,2025-10-29,AU,partner
cus_002068,2025-10-13,US,organic
cus_002069,2025-10-18,DE,paid_search
cus_002070,2025-10-26,DE,content
cus_002071,2025-10-26,FR,referral
cus_002072,2025-10-16,US,paid_search
cus_002073,2025-10-09,CA,content
cus_002074,2025-10-21,DE,referral
cus_002075,2025-10-04,FR,content
cus_002076,2025-10-15,DE,partner
cus_002077,2025-10-23,GB,partner
cus_002078,2025-10-30,FR,partner
cus_002079,2025-10-08,US,referral
cus_002080,2025-10-16,US,partner
cus_002081,2025-10-28,US,content
cus_002082,2025-10-05,FR,organic
cus_002083,2025-10-25,GB,referral
cus_002084,2025-10-20,GB,partner
cus_002085,2025-10-02,IN,partner
cus_002086,2025-10-10,FR,organic
cus_002087,2025-10-22,AU,paid_search
cus_002088,2025-10-26,US,paid_search
cus_002089,2025-10-16,DE,content
cus_002090,2025-10-23,US,referral
cus_002091,2025-10-12,AU,paid_search
cus_002092,2025-10-05,US,partner
cus_002093,2025-10-22,US,paid_search
cus_002094,2025-10-01,FR,organic
cus_002095,2025-10-07,DE,partner
cus_002096,2025-10-19,DE,referral
cus_002097,2025-10-20,IN,content
cus_002098,2025-10-16,DE,content
cus_002099,2025-10-06,DE,content
cus_002100,2025-10-13,IN,organic
cus_002101,2025-10-15,US,partner
cus_002102,2025-10-04,AU,content
cus_002103,2025-10-24,AU,organic
cus_002104,2025-10-15,US,paid_search
cus_002105,2025-10-01,US,partner
cus_002106,2025-10-25,AU,referral
cus_002107,2025-10-14,US,organic
cus_002108,2025-10-26,FR,content
cus_002109,2025-10-26,AU,content
cus_002110,2025-10-17,US,referral
cus_002111,2025-10-23,US,referral
cus_002112,2025-10-27,CA,referral
cus_002113,2025-10-10,IN,paid_search
cus_002114,2025-10-24,US,referral
cus_002115,2025-10-24,US,partner
cus_002116,2025-10-28,FR,partner
cus_002117,2025-10-30,US,partner
cus_002118,2025-10-25,US,content
cus_002119,2025-10-13,US,organic
cus_002120,2025-10-05,AU,content
cus_002121,2025-10-01,US,organic
cus_002122,2025-10-20,AU,content
cus_002123,2025-10-22,DE,organic
cus_002124,2025-10-11,GB,referral
cus_002125,2025-10-25,US,organic
cus_002126,2025-10-02,FR,paid_search
cus_002127,2025-10-23,GB,paid_search
cus_002128,2025-10-28,GB,organic
cus_002129,2025-10-06,CA,paid_search
cus_002130,2025-10-18,IN,partner
cus_002131,2025-10-24,CA,referral
cus_002132,2025-10-07,US,content
cus_002133,2025-10-21,US,paid_search
cus_002134,2025-10-21,US,referral
cus_002135,2025-10-26,US,partner
cus_002136,2025-10-19,US,referral
cus_002137,2025-10-20,GB,referral
cus_002138,2025-10-15,CA,partner
cus_002139,2025-10-28,US,paid_search
cus_002140,2025-10-29,DE,referral
cus_002141,2025-10-18,DE,paid_search
cus_002142,2025-10-21,US,content
cus_002143,2025-10-08,AU,partner
cus_002144,2025-10-21,US,partner
cus_002145,2025-10-04,CA,partner
cus_002146,2025-10-25,US,partner
cus_002147,2025-10-30,CA,referral
cus_002148,2025-10-20,US,organic
cus_002149,2025-10-02,DE,partner
cus_002150,2025-10-05,US,paid_search
cus_002151,2025-11-26,AU,partner
cus_002152,2025-11-28,FR,content
cus_002153,2025-11-25,DE,organic
cus_002154,2025-11-09,US,referral
cus_002155,2025-11-29,US,partner
cus_002156,2025-11-28,FR,partner
cus_002157,2025-11-23,CA,referral
cus_002158,2025-11-29,US,content
cus_002159,2025-11-30,US,partner
cus_002160,2025-11-07,US,partner
cus_002161,2025-11-17,AU,organic
cus_002162,2025-11-26,US,paid_search
cus_002163,2025-11-27,DE,referral
cus_002164,2025-11-16,DE,referral
cus_002165,2025-11-16,AU,organic
cus_002166,2025-11-02,US,content
cus_002167,2025-11-03,IN,referral
cus_002168,2025-11-02,US,content
cus_002169,2025-11-15,US,paid_search
cus_002170,2025-11-18,CA,paid_search
cus_002171,2025-11-24,GB,partner
cus_002172,2025-11-09,CA,referral
cus_002173,2025-11-07,US,referral
cus_002174,2025-11-22,FR,partner
cus_002175,2025-11-03,CA,paid_search
cus_002176,2025-11-16,DE,organic
cus_002177,2025-11-25,GB,referral
cus_002178,2025-11-20,CA,paid_search
cus_002179,2025-11-07,AU,content
cus_002180,2025-11-14,US,referral
cus_002181,2025-11-12,FR,partner
cus_002182,2025-11-07,AU,content
cus_002183,2025-11-02,GB,paid_search
cus_002184,2025-11-27,US,organic
cus_002185,2025-11-15,IN,partner
cus_002186,2025-11-06,CA,content
cus_002187,2025-11-14,FR,organic
cus_002188,2025-11-10,IN,referral
cus_002189,2025-11-02,AU,content
cus_002190,2025-11-14,CA,partner
cus_002191,2025-11-24,FR,paid_search
cus_002192,2025-11-19,AU,referral
cus_002193,2025-11-28,AU,paid_search
cus_002194,2025-11-12,GB,partner
cus_002195,2025-11-29,AU,referral
cus_002196,2025-11-18,US,partner
cus_002197,2025-11-20,GB,content
cus_002198,2025-11-01,AU,partner
cus_002199,2025-11-06,AU,organic
cus_002200,2025-11-05,US,paid_search
cus_002201,2025-11-12,IN,content
cus_002202,2025-11-10,US,partner
cus_002203,2025-11-06,GB,referral
cus_002204,2025-11-26,AU,organic
cus_002205,2025-11-09,US,paid_search
cus_002206,2025-11-12,GB,organic
cus_002207,2025-11-14,FR,paid_search
cus_002208,2025-11-13,US,partner
cus_002209,2025-11-02,DE,organic
cus_002210,2025-11-07,GB,referral
cus_002211,2025-11-11,AU,partner
cus_002212,2025-11-03,US,organic
cus_002213,2025-11-14,FR,referral
cus_002214,2025-11-25,IN,organic
cus_002215,2025-11-26,IN,referral
cus_002216,2025-11-04,GB,content
cus_002217,2025-11-08,US,partner
cus_002218,2025-11-19,GB,organic
cus_002219,2025-11-28,US,referral
cus_002220,2025-11-03,US,content
cus_002221,2025-11-20,IN,paid_search
cus_002222,2025-11-16,US,partner
cus_002223,2025-11-30,US,partner
cus_002224,2025-11-24,CA,partner
cus_002225,2025-11-21,CA,paid_search
